Tanggal,Kecamatan,Puskesmas,Jumlah_Bayi_6_Bulan,Jumlah_ASI_Eksklusif,Persentase_Cakupan
2021-04-30,Padang Utara,AIR TAWAR,0.4477611940298507,0.397431113660148,88.76
2021-05-31,Padang Utara,AIR TAWAR,0.4253731343283582,0.367694772684831,86.44
2021-06-30,Padang Utara,AIR TAWAR,0.1343283582089552,0.113308781011620,84.35
2021-07-31,Padang Utara,AIR TAWAR,0.12686567164179105,0.111215254527768,87.66
2021-08-31,Padang Utara,AIR TAWAR,0.3731343283582089,0.322671805081107,86.48
2021-09-30,Padang Utara,AIR TAWAR,0.3805970149253731,0.323890592048722,85.10
2021-10-31,Padang Utara,AIR TAWAR,0.3731343283582089,0.312857155250020,83.85
2021-11-30,Padang Utara,AIR TAWAR,0.0970149253731343,0.084213409265601,86.80
2021-12-31,Padang Utara,AIR TAWAR,0.35820895522388063,0.305508615906946,85.29
2022-01-31,Padang Utara,AIR TAWAR,0.20895522388059698,0.176980911188167,84.70
2022-02-28,Padang Utara,AIR TAWAR,0.11940298507462685,0.105165979991644,88.08
2022-03-31,Padang Utara,AIR TAWAR,0.6044776119402985,0.527873585281953,87.33
2022-04-30,Padang Utara,AIR TAWAR,0.6343283582089553,0.528815986436907,83.37
2022-05-31,Padang Utara,AIR TAWAR,0.5,0.441414853632113,88.28
2022-06-30,Padang Utara,AIR TAWAR,0.29104477611940305,0.251323665880578,86.35
2022-07-31,Padang Utara,AIR TAWAR,0.16417910447761194,0.145050050387983,88.35
2022-08-31,Padang Utara,AIR TAWAR,0.6567164179104478,0.571292640334404,86.99
2022-09-30,Padang Utara,AIR TAWAR,0.4328358208955224,0.362905435072886,83.84
2022-10-31,Padang Utara,AIR TAWAR,0.28358208955223885,0.245055067302434,86.41
2022-11-30,Padang Utara,AIR TAWAR,0.20149253731343283,0.172824544978492,85.77
2022-12-31,Padang Utara,AIR TAWAR,0.33582089552238803,0.289489526155693,86.20
2023-01-31,Padang Utara,AIR TAWAR,0.582089552238806,0.486495314222644,83.58
2023-02-28,Padang Utara,AIR TAWAR,0.27611940298507465,0.230844249506723,83.60
2023-03-31,Padang Utara,AIR TAWAR,0.1865671641791045,0.159505565779792,85.49
2023-04-30,Padang Utara,AIR TAWAR,0.20895522388059698,0.182434558447119,87.31
2023-05-31,Padang Utara,AIR TAWAR,0.21641791044776118,0.191911096131054,88.68
2023-06-30,Padang Utara,AIR TAWAR,0.5447761194029851,0.474891132931926,87.17
2023-07-31,Padang Utara,AIR TAWAR,0.8134328358208955,0.715899660839153,88.01
2023-08-31,Padang Utara,AIR TAWAR,0.3805970149253731,0.326711923832964,85.84
2023-09-30,Padang Utara,AIR TAWAR,0.21641791044776118,0.190179645062614,87.88
2023-10-31,Padang Utara,AIR TAWAR,0.4552238805970149,0.387732849308566,85.17
2023-11-30,Padang Utara,AIR TAWAR,0.4925373134328358,0.432097024195313,87.73
2023-12-31,Padang Utara,AIR TAWAR,0.8955223880597014,0.788506844745928,88.05
2024-01-31,Padang Utara,AIR TAWAR,0.6343283582089553,0.553928433791843,87.33
2024-02-29,Padang Utara,AIR TAWAR,0.7835820895522387,0.685127255353060,87.44
2024-03-31,Padang Utara,AIR TAWAR,0.753731343283582,0.663145473530788,87.98
2024-04-30,Padang Utara,AIR TAWAR,0.6492537313432836,0.553420895663684,85.24
2024-05-31,Padang Utara,AIR TAWAR,0.5373134328358209,0.447386023183477,83.26
2024-06-30,Padang Utara,AIR TAWAR,0.8059701492537314,0.690990932461102,85.73
2024-07-31,Padang Utara,AIR TAWAR,0.6865671641791045,0.599500503672945,87.32
2024-08-31,Padang Utara,AIR TAWAR,0.36567164179104483,0.321043424273113,87.80
2024-09-30,Padang Utara,AIR TAWAR,0.5223880597014925,0.444238422689179,85.04
2024-10-31,Padang Utara,AIR TAWAR,0.6268656716417911,0.532434351584962,84.94
2024-11-30,Padang Utara,AIR TAWAR,0.8582089552238805,0.750658349977953,87.47
2024-12-31,Padang Utara,AIR TAWAR,1.0,0.830362076247737,83.04
2021-01-31,Padang Utara,ALAI,0.29850746268656714,0.240184280070059,80.46
2021-02-28,Padang Utara,ALAI,0.34328358208955223,0.293445530396282,85.48
2021-03-31,Padang Utara,ALAI,0.3731343283582089,0.307730393377839,82.47
2021-04-30,Padang Utara,ALAI,0.25373134328358204,0.204900710191438,80.75
2021-05-31,Padang Utara,ALAI,0.3805970149253731,0.308986674991799,81.18
2021-06-30,Padang Utara,ALAI,0.6492537313432836,0.528712451751949,81.43
2021-07-31,Padang Utara,ALAI,0.5746268656716418,0.470790594171966,81.93
2021-08-31,Padang Utara,ALAI,0.32835820895522394,0.268632590906759,81.81
2021-09-30,Padang Utara,ALAI,0.1865671641791045,0.152314993002533,81.64
2021-10-31,Padang Utara,ALAI,0.3880597014925373,0.327913808464555,84.50
2021-11-30,Padang Utara,ALAI,0.20149253731343283,0.166728480163965,82.75
2021-12-31,Padang Utara,ALAI,0.4925373134328358,0.401243518176706,81.46
2022-01-31,Padang Utara,ALAI,0.5970149253731344,0.513113548711962,85.95
2022-02-28,Padang Utara,ALAI,0.664179104477612,0.541595249579135,81.54
2022-03-31,Padang Utara,ALAI,0.31343283582089554,0.261665372173930,83.48
2022-04-30,Padang Utara,ALAI,0.5298507462686567,0.450092073649337,84.95
2022-05-31,Padang Utara,ALAI,0.4701492537313433,0.387921349183286,82.51
2022-06-30,Padang Utara,ALAI,0.4328358208955224,0.351603224020894,81.23
2022-07-31,Padang Utara,ALAI,0.08208955223880596,0.068341575264836,83.25
2022-08-31,Padang Utara,ALAI,0.29104477611940305,0.235267889182877,80.84
2022-09-30,Padang Utara,ALAI,0.20895522388059698,0.178338879353390,85.35
2022-10-31,Padang Utara,ALAI,0.23134328358208953,0.195042695657886,84.31
2022-11-30,Padang Utara,ALAI,0.15671641791044774,0.128374296276758,81.92
2022-12-31,Padang Utara,ALAI,0.29850746268656714,0.255002722827093,85.43
2023-01-31,Padang Utara,ALAI,0.417910447761194,0.344243727201983,82.37
2023-02-28,Padang Utara,ALAI,0.7014925373134329,0.586638767558393,83.63
2023-03-31,Padang Utara,ALAI,0.3880597014925373,0.318961336700868,82.19
2023-04-30,Padang Utara,ALAI,0.7313432835820896,0.605096212718798,82.74
2023-05-31,Padang Utara,ALAI,0.6567164179104478,0.546598331638628,83.23
2023-06-30,Padang Utara,ALAI,0.4253731343283582,0.359042978456336,84.41
2023-07-31,Padang Utara,ALAI,0.7611940298507462,0.645882594196489,84.85
2023-08-31,Padang Utara,ALAI,0.4776119402985075,0.382136402805076,80.01
2023-09-30,Padang Utara,ALAI,0.32089552238805974,0.272893852747033,85.04
2023-10-31,Padang Utara,ALAI,0.6268656716417911,0.502829896864836,80.21
2023-11-30,Padang Utara,ALAI,0.6044776119402985,0.518523322994606,85.78
2023-12-31,Padang Utara,ALAI,0.7238805970149254,0.606249701646369,83.75
2024-01-31,Padang Utara,ALAI,0.5,0.428858375387906,85.77
2024-02-29,Padang Utara,ALAI,0.6492537313432836,0.549593364788360,84.65
2024-03-31,Padang Utara,ALAI,0.30597014925373134,0.253735022969988,82.93
2024-04-30,Padang Utara,ALAI,0.28358208955223885,0.235474241318958,83.04
2024-05-31,Padang Utara,ALAI,0.6194029850746269,0.506726884672117,81.81
2024-06-30,Padang Utara,ALAI,0.6567164179104478,0.560295327879222,85.32
2024-07-31,Padang Utara,ALAI,0.33582089552238803,0.280404739609089,83.50
2024-08-31,Padang Utara,ALAI,0.3955223880597015,0.329767780924352,83.38
2024-09-30,Padang Utara,ALAI,0.30597014925373134,0.256846039778272,83.94
2024-10-31,Padang Utara,ALAI,0.7388059701492538,0.597618468457117,80.89
2024-11-30,Padang Utara,ALAI,0.36567164179104483,0.306819844526339,83.91
2024-12-31,Padang Utara,ALAI,0.6865671641791045,0.564917523962131,82.28
2021-01-31,Kuranji,AMBACANG,0.23134328358208953,0.194923360641865,84.26
2021-02-28,Kuranji,AMBACANG,0.746268656716418,0.614632825470816,82.36
2021-03-31,Kuranji,AMBACANG,0.14925373134328354,0.122439552631628,82.03
2021-04-30,Kuranji,AMBACANG,0.15671641791044774,0.127360929056541,81.27
2021-05-31,Kuranji,AMBACANG,0.06716417910447761,0.054762253664355,81.53
2021-06-30,Kuranji,AMBACANG,0.19402985074626863,0.165199702862141,85.14
2021-07-31,Kuranji,AMBACANG,0.6119402985074627,0.519012053757797,84.81
2021-08-31,Kuranji,AMBACANG,0.7238805970149254,0.588540168222315,81.30
2021-09-30,Kuranji,AMBACANG,0.1343283582089552,0.111228217434918,82.80
2021-10-31,Kuranji,AMBACANG,0.02238805970149252,0.018750486620812,83.75
2021-11-30,Kuranji,AMBACANG,0.23880597014925373,0.192604714803242,80.65
2021-12-31,Kuranji,AMBACANG,0.5746268656716418,0.462616713854617,80.51
2022-01-31,Kuranji,AMBACANG,0.5223880597014925,0.420908386993264,80.57
2022-02-28,Kuranji,AMBACANG,0.3731343283582089,0.317025241216889,84.96
2022-03-31,Kuranji,AMBACANG,0.23880597014925373,0.194913542832452,81.62
2022-04-30,Kuranji,AMBACANG,0.33582089552238803,0.275002317189164,81.89
2022-05-31,Kuranji,AMBACANG,0.4253731343283582,0.360364550484969,84.72
2022-06-30,Kuranji,AMBACANG,0.11194029850746265,0.089783954896116,80.21
2022-07-31,Kuranji,AMBACANG,0.31343283582089554,0.251376374958764,80.20
2022-08-31,Kuranji,AMBACANG,0.7014925373134329,0.571881278057769,81.52
2022-09-30,Kuranji,AMBACANG,0.23880597014925373,0.194627784679129,81.50
2022-10-31,Kuranji,AMBACANG,0.6044776119402985,0.514332321207280,85.09
2022-11-30,Kuranji,AMBACANG,0.7164179104477612,0.608183027575556,84.89
2022-12-31,Kuranji,AMBACANG,0.22388059701492538,0.185185265594525,82.72
2023-01-31,Kuranji,AMBACANG,0.31343283582089554,0.266559789699411,85.05
2023-02-28,Kuranji,AMBACANG,0.35074626865671643,0.292082164784634,83.27
2023-03-31,Kuranji,AMBACANG,0.8582089552238805,0.731755599136685,85.27
2023-04-30,Kuranji,AMBACANG,0.5597014925373134,0.471338603308147,84.21
2023-05-31,Kuranji,AMBACANG,0.8582089552238805,0.691056764985743,80.52
2023-06-30,Kuranji,AMBACANG,0.9253731343283582,0.788531465948838,85.21
2023-07-31,Kuranji,AMBACANG,0.417910447761194,0.352613566726376,84.38
2023-08-31,Kuranji,AMBACANG,0.6343283582089553,0.521955961979516,82.28
2023-09-30,Kuranji,AMBACANG,0.5671641791044776,0.467840958397719,82.49
2023-10-31,Kuranji,AMBACANG,0.26119402985074625,0.221491818763495,84.80
2023-11-30,Kuranji,AMBACANG,0.7313432835820896,0.605496409062605,82.79
2023-12-31,Kuranji,AMBACANG,0.21641791044776118,0.177637211123554,82.08
2024-01-31,Kuranji,AMBACANG,0.27611940298507465,0.223699015486400,81.02
2024-02-29,Kuranji,AMBACANG,0.8507462686567164,0.709967411389912,83.45
2024-03-31,Kuranji,AMBACANG,0.7313432835820896,0.625514447304757,85.53
2024-04-30,Kuranji,AMBACANG,0.4701492537313433,0.402995724746086,85.72
2024-05-31,Kuranji,AMBACANG,0.6791044776119403,0.578586925462341,85.20
2024-06-30,Kuranji,AMBACANG,0.5447761194029851,0.441840106763106,81.10
2024-07-31,Kuranji,AMBACANG,0.4402985074626866,0.356255494882707,80.91
2024-08-31,Kuranji,AMBACANG,0.33582089552238803,0.288163741204442,85.81
2024-09-30,Kuranji,AMBACANG,0.5597014925373134,0.474926707487110,84.85
2024-10-31,Kuranji,AMBACANG,0.5223880597014925,0.439888614580359,84.21
2024-11-30,Kuranji,AMBACANG,0.23880597014925373,0.195547963342258,81.89
2024-12-31,Kuranji,AMBACANG,0.4402985074626866,0.374913033886268,85.15
2021-01-31,Koto Tangah,ANAK AIR,0.23134328358208953,0.175994365308985,76.07
2021-02-28,Koto Tangah,ANAK AIR,0.27611940298507465,0.219849321582375,79.62
2021-03-31,Koto Tangah,ANAK AIR,0.20895522388059698,0.158434169593174,75.82
2021-04-30,Koto Tangah,ANAK AIR,0.5746268656716418,0.444627108992724,77.38
2021-05-31,Koto Tangah,ANAK AIR,0.3805970149253731,0.300119515445776,78.85
2021-06-30,Koto Tangah,ANAK AIR,0.1865671641791045,0.142902182802888,76.60
2021-07-31,Koto Tangah,ANAK AIR,0.06716417910447761,0.052168583539722,77.67
2021-08-31,Koto Tangah,ANAK AIR,0.6343283582089553,0.502552124276217,79.23
2021-09-30,Koto Tangah,ANAK AIR,0.26119402985074625,0.201951594985144,77.32
2021-10-31,Koto Tangah,ANAK AIR,0.0970149253731343,0.074534718717566,76.83
2021-11-30,Koto Tangah,ANAK AIR,0.34328358208955223,0.277696711136631,80.89
2021-12-31,Koto Tangah,ANAK AIR,0.6417910447761194,0.490226205545840,76.38
2022-01-31,Koto Tangah,ANAK AIR,0.11194029850746265,0.086491725396360,77.27
2022-02-28,Koto Tangah,ANAK AIR,0.4328358208955224,0.339761912829929,78.50
2022-03-31,Koto Tangah,ANAK AIR,0.5522388059701493,0.429884896030737,77.84
2022-04-30,Koto Tangah,ANAK AIR,0.23134328358208953,0.176198575827076,76.16
2022-05-31,Koto Tangah,ANAK AIR,0.1343283582089552,0.108394070014136,80.69
2022-06-30,Koto Tangah,ANAK AIR,0.4477611940298507,0.355082049691803,79.30
2022-07-31,Koto Tangah,ANAK AIR,0.052238805970149266,0.041917214370387,80.24
2022-08-31,Koto Tangah,ANAK AIR,0.6343283582089553,0.487719737974886,76.89
2022-09-30,Koto Tangah,ANAK AIR,0.3805970149253731,0.295432800185080,77.62
2022-10-31,Koto Tangah,ANAK AIR,0.26865671641791045,0.203900860791684,75.90
2022-11-30,Koto Tangah,ANAK AIR,0.5074626865671642,0.404855510364970,79.78
2022-12-31,Koto Tangah,ANAK AIR,0.25373134328358204,0.201768846796391,79.52
2023-01-31,Koto Tangah,ANAK AIR,0.7313432835820896,0.557992602198891,76.30
2023-02-28,Koto Tangah,ANAK AIR,0.29104477611940305,0.218826676283397,75.19
2023-03-31,Koto Tangah,ANAK AIR,0.5373134328358209,0.413066028793703,76.88
2023-04-30,Koto Tangah,ANAK AIR,0.7388059701492538,0.572017660680323,77.42
2023-05-31,Koto Tangah,ANAK AIR,0.6417910447761194,0.498151487867359,77.62
2023-06-30,Koto Tangah,ANAK AIR,0.791044776119403,0.615765422334400,77.84
2023-07-31,Koto Tangah,ANAK AIR,0.25373134328358204,0.193165500403448,76.13
2023-08-31,Koto Tangah,ANAK AIR,0.28358208955223885,0.229615652736086,80.97
2023-09-30,Koto Tangah,ANAK AIR,0.5671641791044776,0.447804220524496,78.95
2023-10-31,Koto Tangah,ANAK AIR,0.28358208955223885,0.213256370418573,75.20
2023-11-30,Koto Tangah,ANAK AIR,0.753731343283582,0.576626100671133,76.50
2023-12-31,Koto Tangah,ANAK AIR,0.753731343283582,0.576090777706636,76.43
2024-01-31,Koto Tangah,ANAK AIR,0.6940298507462687,0.551131441940027,79.41
2024-02-29,Koto Tangah,ANAK AIR,0.7313432835820896,0.586271482782358,80.16
2024-03-31,Koto Tangah,ANAK AIR,0.791044776119403,0.636171303256619,80.42
2024-04-30,Koto Tangah,ANAK AIR,0.5970149253731344,0.480750363543978,80.53
2024-05-31,Koto Tangah,ANAK AIR,0.7835820895522387,0.612949280753123,78.22
2024-06-30,Koto Tangah,ANAK AIR,0.6268656716417911,0.473732887599957,75.57
2024-07-31,Koto Tangah,ANAK AIR,0.4925373134328358,0.387465665171356,78.67
2024-08-31,Koto Tangah,ANAK AIR,0.1343283582089552,0.102140788667406,76.04
2024-09-30,Koto Tangah,ANAK AIR,0.7611940298507462,0.613316482577814,80.57
2024-10-31,Koto Tangah,ANAK AIR,0.1791044776119403,0.136710618398355,76.33
2024-11-30,Koto Tangah,ANAK AIR,0.32089552238805974,0.256364136326428,79.89
2024-12-31,Koto Tangah,ANAK AIR,0.7164179104477612,0.563202061449708,78.61
2021-01-31,Padang Timur,ANDALAS,0.32089552238805974,0.261849437817108,81.60
2021-02-28,Padang Timur,ANDALAS,0.33582089552238803,0.276925655471178,82.46
2021-03-31,Padang Timur,ANDALAS,0.19402985074626863,0.159455003314872,82.18
2021-04-30,Padang Timur,ANDALAS,0.11940298507462685,0.099068705680001,82.97
2021-05-31,Padang Timur,ANDALAS,0.5671641791044776,0.480919068910208,84.79
2021-06-30,Padang Timur,ANDALAS,0.25373134328358204,0.209695083092621,82.64
2021-07-31,Padang Timur,ANDALAS,0.4253731343283582,0.341011718675567,80.17
2021-08-31,Padang Timur,ANDALAS,0.14925373134328354,0.119586744359760,80.12
2021-09-30,Padang Timur,ANDALAS,0.4701492537313433,0.390807390138204,83.12
2021-10-31,Padang Timur,ANDALAS,0.5597014925373134,0.469866528184187,83.95
2021-11-30,Padang Timur,ANDALAS,0.3731343283582089,0.298527895993658,80.01
2021-12-31,Padang Timur,ANDALAS,0.417910447761194,0.344299339871503,82.39
2022-01-31,Padang Timur,ANDALAS,0.4776119402985075,0.384770477449948,80.56
2022-02-28,Padang Timur,ANDALAS,0.28358208955223885,0.232370611423202,81.94
2022-03-31,Padang Timur,ANDALAS,0.4328358208955224,0.360460781491383,83.28
2022-04-30,Padang Timur,ANDALAS,0.5970149253731344,0.485632181352062,81.34
2022-05-31,Padang Timur,ANDALAS,0.5298507462686567,0.431891239052384,81.51
2022-06-30,Padang Timur,ANDALAS,0.3731343283582089,0.304955665526439,81.73
2022-07-31,Padang Timur,ANDALAS,0.3880597014925373,0.327997740399996,84.52
2022-08-31,Padang Timur,ANDALAS,0.4552238805970149,0.368403466975344,80.93
2022-09-30,Padang Timur,ANDALAS,0.5074626865671642,0.417328249211039,82.24
2022-10-31,Padang Timur,ANDALAS,0.7238805970149254,0.581959645151879,80.39
2022-11-30,Padang Timur,ANDALAS,0.746268656716418,0.632754655999480,84.79
2022-12-31,Padang Timur,ANDALAS,0.4029850746268657,0.331168377244449,82.18
2023-01-31,Padang Timur,ANDALAS,0.4477611940298507,0.358223205566535,80.00
2023-02-28,Padang Timur,ANDALAS,0.4850746268656716,0.412050452953816,84.95
2023-03-31,Padang Timur,ANDALAS,0.4104477611940298,0.340714595721945,83.01
2023-04-30,Padang Timur,ANDALAS,0.8059701492537314,0.683223577500073,84.77
2023-05-31,Padang Timur,ANDALAS,0.8208955223880596,0.681108536268841,82.97
2023-06-30,Padang Timur,ANDALAS,0.19402985074626863,0.164299923110282,84.68
2023-07-31,Padang Timur,ANDALAS,0.36567164179104483,0.311322121558864,85.14
2023-08-31,Padang Timur,ANDALAS,0.8208955223880596,0.681353227629930,83.00
2023-09-30,Padang Timur,ANDALAS,0.32089552238805974,0.267952636568287,83.50
2023-10-31,Padang Timur,ANDALAS,0.4328358208955224,0.349303640746053,80.70
2023-11-30,Padang Timur,ANDALAS,0.8731343283582089,0.704300879737349,80.66
2023-12-31,Padang Timur,ANDALAS,0.5,0.408989421013686,81.80
2024-01-31,Padang Timur,ANDALAS,0.4776119402985075,0.403599100480237,84.50
2024-02-29,Padang Timur,ANDALAS,0.21641791044776118,0.180906753386324,83.59
2024-03-31,Padang Timur,ANDALAS,0.791044776119403,0.645151501628597,81.56
2024-04-30,Padang Timur,ANDALAS,0.33582089552238803,0.270675403196524,80.60
2024-05-31,Padang Timur,ANDALAS,0.5895522388059702,0.501369387417871,85.04
2024-06-30,Padang Timur,ANDALAS,0.23134328358208953,0.186619642806614,80.67
2024-07-31,Padang Timur,ANDALAS,0.31343283582089554,0.259321487278050,82.74
2024-08-31,Padang Timur,ANDALAS,0.6567164179104478,0.530541574912459,80.79
2024-09-30,Padang Timur,ANDALAS,0.5298507462686567,0.454925355533953,85.86
2024-10-31,Padang Timur,ANDALAS,0.8059701492537314,0.691325080612649,85.78
2024-11-30,Padang Timur,ANDALAS,0.6791044776119403,0.567225912457346,83.53
2024-12-31,Padang Timur,ANDALAS,0.32835820895522394,0.264892308539053,80.67
2021-01-31,Kuranji,BELIMBING,0.5074626865671642,0.436520041851206,86.02
2021-02-28,Kuranji,BELIMBING,0.1044776119402985,0.090762588291056,86.87
2021-03-31,Kuranji,BELIMBING,0.582089552238806,0.502496382257877,86.33
2021-04-30,Kuranji,BELIMBING,0.27611940298507465,0.234106643960976,84.78
2021-05-31,Kuranji,BELIMBING,0.5074626865671642,0.433363764207023,85.40
2021-06-30,Kuranji,BELIMBING,0.4328358208955224,0.372677120101297,86.10
2021-07-31,Kuranji,BELIMBING,0.7014925373134329,0.610321773205267,87.00
2021-08-31,Kuranji,BELIMBING,0.27611940298507465,0.233091464579969,84.42
2021-09-30,Kuranji,BELIMBING,0.5447761194029851,0.483622693941787,88.77
2021-10-31,Kuranji,BELIMBING,0.4552238805970149,0.404423680760349,88.84
2021-11-30,Kuranji,BELIMBING,0.14925373134328354,0.125076234708318,83.80
2021-12-31,Kuranji,BELIMBING,0.12686567164179105,0.108271834277963,85.34
2022-01-31,Kuranji,BELIMBING,0.06716417910447761,0.059211065371376,88.16
2022-02-28,Kuranji,BELIMBING,0.5,0.419845126588928,83.97
2022-03-31,Kuranji,BELIMBING,0.4328358208955224,0.366381193091013,84.65
2022-04-30,Kuranji,BELIMBING,0.5298507462686567,0.442573666807202,83.53
2022-05-31,Kuranji,BELIMBING,0.1716417910447761,0.143584174242562,83.65
2022-06-30,Kuranji,BELIMBING,0.4104477611940298,0.356669990345961,86.90
2022-07-31,Kuranji,BELIMBING,0.28358208955223885,0.249978387844217,88.15
2022-08-31,Kuranji,BELIMBING,0.4776119402985075,0.424240009324106,88.83
2022-09-30,Kuranji,BELIMBING,0.5522388059701493,0.460991332959196,83.48
2022-10-31,Kuranji,BELIMBING,0.5149253731343284,0.433639418926084,84.21
2022-11-30,Kuranji,BELIMBING,0.20149253731343283,0.176999539791583,87.84
2022-12-31,Kuranji,BELIMBING,0.36567164179104483,0.323982803362947,88.60
2023-01-31,Kuranji,BELIMBING,0.7313432835820896,0.632754515987861,86.52
2023-02-28,Kuranji,BELIMBING,0.6119402985074627,0.521819744666614,85.27
2023-03-31,Kuranji,BELIMBING,0.5447761194029851,0.459970468593531,84.43
2023-04-30,Kuranji,BELIMBING,0.7313432835820896,0.638992653207597,87.37
2023-05-31,Kuranji,BELIMBING,0.7238805970149254,0.620235720986063,85.68
2023-06-30,Kuranji,BELIMBING,0.5447761194029851,0.468113961398060,85.93
2023-07-31,Kuranji,BELIMBING,0.6044776119402985,0.504948820464567,83.53
2023-08-31,Kuranji,BELIMBING,0.1417910447761194,0.118252577166624,83.40
2023-09-30,Kuranji,BELIMBING,0.8582089552238805,0.752701578207156,87.71
2023-10-31,Kuranji,BELIMBING,0.36567164179104483,0.311355019730409,85.15
2023-11-30,Kuranji,BELIMBING,0.8059701492537314,0.678925681685133,84.24
2023-12-31,Kuranji,BELIMBING,0.21641791044776118,0.190581551412042,88.06
2024-01-31,Kuranji,BELIMBING,0.8208955223880596,0.715294049877722,87.14
2024-02-29,Kuranji,BELIMBING,0.1865671641791045,0.156947178560217,84.12
2024-03-31,Kuranji,BELIMBING,0.35074626865671643,0.307690324114513,87.72
