Tanggal,Kecamatan,Puskesmas,Jumlah_Bayi_6_Bulan,Jumlah_ASI_Eksklusif,Persentase_Cakupan
2024-12-31,Padang Timur,ANDALAS,0.32835820895522394,0.30327868852459017,77.03
2021-01-31,Kuranji,BELIMBING,0.5074626865671642,0.45901639344262296,77.55
2021-02-28,Kuranji,BELIMBING,0.1044776119402985,0.05737704918032788,61.36
2021-03-31,Kuranji,BELIMBING,0.582089552238806,0.3442622950819672,57.41
2021-04-30,Kuranji,BELIMBING,0.27611940298507465,0.21311475409836067,68.66
2021-05-31,Kuranji,BELIMBING,0.5074626865671642,0.5163934426229508,84.69
2021-06-30,Kuranji,BELIMBING,0.4328358208955224,0.4262295081967213,81.82
2021-07-31,Kuranji,BELIMBING,0.7014925373134329,0.6721311475409837,82.26
2021-08-31,Kuranji,BELIMBING,0.27611940298507465,0.2540983606557377,76.12
2021-09-30,Kuranji,BELIMBING,0.5447761194029851,0.3442622950819672,60.19
2021-10-31,Kuranji,BELIMBING,0.4552238805970149,0.3114754098360656,63.74
2021-11-30,Kuranji,BELIMBING,0.14925373134328354,0.14754098360655737,76.0
2021-12-31,Kuranji,BELIMBING,0.12686567164179105,0.13114754098360654,76.6
2022-01-31,Kuranji,BELIMBING,0.06716417910447761,0.07377049180327869,74.36
2022-02-28,Kuranji,BELIMBING,0.5,0.3114754098360656,59.79
2022-03-31,Kuranji,BELIMBING,0.4328358208955224,0.29508196721311475,63.64
2022-04-30,Kuranji,BELIMBING,0.5298507462686567,0.49180327868852464,79.21
2022-05-31,Kuranji,BELIMBING,0.1716417910447761,0.17213114754098363,77.36
2022-06-30,Kuranji,BELIMBING,0.4104477611940298,0.3360655737704918,71.76
2022-07-31,Kuranji,BELIMBING,0.28358208955223885,0.22950819672131145,70.59
2022-08-31,Kuranji,BELIMBING,0.4776119402985075,0.3770491803278689,70.21
2022-09-30,Kuranji,BELIMBING,0.5522388059701493,0.4344262295081967,70.19
2022-10-31,Kuranji,BELIMBING,0.5149253731343284,0.4672131147540984,77.78
2022-11-30,Kuranji,BELIMBING,0.20149253731343283,0.09836065573770492,56.14
2022-12-31,Kuranji,BELIMBING,0.36567164179104483,0.27049180327868855,67.09
2023-01-31,Kuranji,BELIMBING,0.7313432835820896,0.7049180327868854,82.81
2023-02-28,Kuranji,BELIMBING,0.6119402985074627,0.49180327868852464,71.43
2023-03-31,Kuranji,BELIMBING,0.5447761194029851,0.4836065573770492,76.7
2023-04-30,Kuranji,BELIMBING,0.7313432835820896,0.6229508196721312,75.0
2023-05-31,Kuranji,BELIMBING,0.7238805970149254,0.7704918032786885,89.76
2023-06-30,Kuranji,BELIMBING,0.5447761194029851,0.5491803278688525,84.47
2023-07-31,Kuranji,BELIMBING,0.6044776119402985,0.45901639344262296,68.47
2023-08-31,Kuranji,BELIMBING,0.1417910447761194,0.1639344262295082,81.63
